id,title,description,reported_at,department_name,institution_name,hazard_category,severity_level,recurrence_count,is_weekend,actual_outcome
4cee3acb-f37c-4d31-a0fe-7f4f3cfe270e,Unsafe operation of pump system in car park (Room 152),Staff reported the unsafe operation of pump system in car park (room 152) at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2023-10-19 00:00:00,Laboratory,Huye Power Plant,Machinery,Critical,7,0,1
5126a095-fec8-4e15-b388-8d56c2144b77,Debris in workshop near Station 20 (Room 187),This has been like this for weeks.,2023-05-29 00:00:00,Sanitation,Rwanda Manufacturing Co,Slip/Trip/Fall,High,4,0,0
63e1c2c3-e440-4d34-b728-d0f17757ef05,Check required,"During a walkthrough, staff noticed the check required. No immediate incident occurred but the potential for injury is significant.",2024-04-01 00:00:00,Production,Musanze Mining Corp,Slip/Trip/Fall,Low,2,0,0
88184918-655c-499b-81bd-5dcd069a49d0,Flickering lights in loading bay near coffee maker,Follow-up required on the flickering lights in loading bay near coffee maker. The danger is rated as critical due to frequency of use.,2023-06-23 00:00:00,Kitchen,Nyagatare Cattle Ranch,Electrical,Critical,3,0,1
1b930be5-acd1-4fbc-923e-212c20314a81,Obstacle in walkway at perimeter fence (Room 170),The obstacle in walkway at perimeter fence (room 170) was observed during routine inspection. This presents a potential risk to staff in the building.,2026-04-10 00:00:00,Laboratory,Kigali Construction Ltd,Slip/Trip/Fall,High,3,0,1
858c1387-40dd-4068-858a-7d4fc4a3025f,Cluttered floor space around ventilator at east wing,Follow-up required on the cluttered floor space around ventilator at east wing. The severity is rated as high due to lack of protection.,2024-09-02 00:00:00,Transport,RSSB Head Office,Slip/Trip/Fall,High,0,0,1
b1a26682-ff50-49ad-a882-1aee01c382f1,Cluttered floor space around hand truck at south wing,"During a walkthrough, staff noticed the cluttered floor space around hand truck at south wing. No immediate incident occurred but the potential for damage is significant.",2024-08-26 00:00:00,Laboratory,Musanze Mining Corp,Slip/Trip/Fall,High,2,0,1
8795b6e5-4554-41f7-8f26-c051bc40dbe1,Faulty hose on bandsaw near Station 15,"During a walkthrough, staff noticed the faulty hose on bandsaw near station 15. No immediate incident occurred but the potential for injury is significant.",2023-11-13 00:00:00,Laboratory,Nyagatare Cattle Ranch,Machinery,High,3,0,0
ca4ab494-9580-4652-aa86-7a2e6a1e4ba3,Mold growth in corridor near rooftop (Sector E),The mold growth in corridor near rooftop (sector e) was observed during routine inspection. This presents a potential risk to staff in the building.,2025-06-24 00:00:00,Maintenance,Rubavu Logistics Hub,Biological,Medium,2,0,0
ea116d57-1fdb-48c5-8f0e-9a14ba248528,Repetitive strain risk operating printer at Station 10,Report issued by employee. The repetitive strain risk operating printer at station 10 has been reported by multiple staff members. Recommend temporary closure.,2023-02-03 00:00:00,Loading Bay,Rwanda Manufacturing Co,Ergonomic,Low,0,0,0
a46354ec-e504-4e93-a66e-42357d18eab7,Accumulated flammable material near coffee maker (Room 171),Report issued by employee. The accumulated flammable material near coffee maker (room 171) has been reported by multiple staff members. Recommend further assessment.,2023-03-04 00:00:00,Storage Facility,Rwanda Manufacturing Co,Fire,High,2,1,0
0df0aed2-e345-4905-94b1-23faa36599a2,Obstacle in walkway at rooftop (Room 183),The obstacle in walkway at rooftop (room 183) was observed during routine inspection. This presents a potential risk to staff in the building.,2026-01-28 00:00:00,Warehouse,Rwanda Manufacturing Co,Slip/Trip/Fall,Low,4,0,0
94870be5-161d-49d5-a63a-1ed17c22f41f,Repetitive strain risk operating ventilator at reception,,2025-10-13 00:00:00,Storage Facility,Muhanga Agro-Processing,Ergonomic,High,1,0,1
7b39f08d-793a-4c9b-9130-d11d841297ad,Spoiled materials found in cafeteria (Room 129),The spoiled materials found in cafeteria (room 129) was observed during routine inspection. This presents a potential risk to staff in the area.,2024-10-16 00:00:00,Administration,Musanze Mining Corp,Biological,High,15,0,1
ec288358-d229-4490-9e71-f9727437fd71,Fumes from coolant near Station 12 (Zone 8),"During a walkthrough, staff noticed the fumes from coolant near station 12 (zone 8). No immediate incident occurred but the potential for damage is significant.",2023-05-18 00:00:00,Laboratory,Gasabo Textile Factory,Chemical,High,1,0,1
628b4562-79a9-4c58-babb-838e400d9143,Broken belt on lathe in stairwell (Room 132),The broken belt on lathe in stairwell (room 132) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-11-21 00:00:00,Administration,Gasabo Textile Factory,Machinery,Medium,5,0,0
5defce4e-4a27-40c1-85bc-bc857e23e5e9,Unsafe operation of industrial mixer in lobby (Room 183),Report issued by safety rep. The unsafe operation of industrial mixer in lobby (room 183) has been reported by multiple staff members. Recommend immediate repair.,2024-10-18 00:00:00,Assembly Line,Gasabo Textile Factory,Machinery,High,4,0,1
94eeaaf7-2014-427d-b29b-be2bf9e2fd8d,Awkward lifting position at basement in stairwell (Room 190),The awkward lifting position at basement in stairwell (room 190) was observed during routine inspection. This presents a potential risk to staff in the building.,2026-04-11 00:00:00,Loading Bay,Muhanga Agro-Processing,Ergonomic,Medium,1,1,0
72789d70-cfcf-4815-8038-11bab81c7bdd,Blocked emergency route in east wing (Zone 6),Staff reported the blocked emergency route in east wing (zone 6) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2023-04-20 00:00:00,Warehouse,Rwanda Manufacturing Co,Fire,Critical,5,0,1
9be8aeda-1d5a-4bc8-879a-ef91d6dbac38,Strange noise from exhaust fan at front gate (Sector B),The strange noise from exhaust fan at front gate (sector b) was observed during routine inspection. This presents a potential risk to staff in the department.,2025-12-23 00:00:00,Loading Bay,Rubavu Logistics Hub,Machinery,Critical,7,0,1
84aaeed9-2792-48b6-bf4b-4f2c02c6aadd,Unlabeled cleaning agent container at rooftop (Room 163),Follow-up required on the unlabeled cleaning agent container at rooftop (room 163). The risk is rated as critical due to proximity to staff.,2025-08-21 00:00:00,Assembly Line,Gasabo Textile Factory,Chemical,Critical,1,0,1
1d8d5085-bf8b-469b-ba40-fad69586c901,Accumulated flammable material near air conditioner (Zone 10),Follow-up required on the accumulated flammable material near air conditioner (zone 10). The danger is rated as high due to proximity to staff.,2025-11-22 00:00:00,Packaging,Rwanda Manufacturing Co,Fire,High,2,1,1
d5083258-669f-42ce-92a5-8346b3cb28df,Spoiled materials found in assembly area (Room 108),The spoiled materials found in assembly area (room 108) was observed during routine inspection. This presents a potential risk to staff in the department.,2025-08-17 00:00:00,Maintenance,Huye Power Plant,Biological,Medium,1,1,1
9eb536c1-b506-40b2-9be3-6f608f43659f,Stagnant water near south wing causing Rodent sightings,Staff reported the stagnant water near south wing causing rodent sightings at approximately 2pm. Site inspection confirmed the hazard. Tape has been placed.,2025-09-22 00:00:00,Transport,Rubavu Logistics Hub,Biological,High,0,0,0
b7617978-906c-4e8d-8d07-c3ce89f1dd25,Spoiled materials found in production floor (Room 191),Staff reported the spoiled materials found in production floor (room 191) at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2023-06-29 00:00:00,Sanitation,Nyagatare Cattle Ranch,Biological,Low,0,0,0
d39ffc71-05b1-4583-a8ee-0ba9c7150bea,Spoiled materials found in loading dock (Room 136),The spoiled materials found in loading dock (room 136) was observed during routine inspection. This presents a potential risk to staff in the area.,2025-05-19 00:00:00,Sanitation,RSSB Head Office,Biological,Medium,13,0,1
af8dc97f-8d93-4760-9fd1-208ae521253e,Poorly adjusted chair at Station 18 in maintenance bay (Room 178),The poorly adjusted chair at station 18 in maintenance bay (room 178) was observed during routine inspection. This presents a potential risk to staff in the building.,2023-12-01 00:00:00,Transport,Kigali Construction Ltd,Ergonomic,High,1,0,1
e5476ddf-0d12-4dd7-9e38-d4e63d2a493b,Strange noise from crusher at receiving dock (Room 194),Report issued by supervisor. The strange noise from crusher at receiving dock (room 194) has been reported by multiple staff members. Recommend immediate repair.,2024-01-15 00:00:00,Workshop,Musanze Mining Corp,Machinery,High,3,0,0
e6140766-4095-4d10-989f-b86eed15e0d4,Pest infestation in cafeteria near main lobby (Room 141),Report issued by safety rep. The pest infestation in cafeteria near main lobby (room 141) has been reported by multiple staff members. Recommend immediate repair.,2023-01-31 00:00:00,Storage Facility,Kigali Construction Ltd,Biological,Low,4,0,0
421d7b4c-50e3-43c9-b993-9a6d76c51396,Faulty panel on exhaust fan near Station 10,Staff reported the faulty panel on exhaust fan near station 10 at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2025-09-27 00:00:00,Laboratory,Rwanda Manufacturing Co,Machinery,Critical,1,1,1
dbb0af37-2b32-4bbb-824d-5b12760213a7,Overloaded power outlet near Station 7 (Room 128),The overloaded power outlet near station 7 (room 128) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-07-17 00:00:00,Office Complex,Kigali Construction Ltd,Electrical,Critical,2,0,0
d21bcb5d-5f06-4c34-ab6e-b8a17bcd4165,Stagnant water near rooftop causing Rodent sightings,Report issued by safety rep. The stagnant water near rooftop causing rodent sightings has been reported by multiple staff members. Recommend further assessment.,2023-07-03 00:00:00,Assembly Line,Kigali Construction Ltd,Biological,Medium,1,0,1
7591e6c2-dedf-4d9f-adb7-68daf7c42075,Improper desk height for boiler in stairwell (Room 113),Staff reported the improper desk height for boiler in stairwell (room 113) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2023-12-22 00:00:00,Administration,Rwanda Manufacturing Co,Ergonomic,Low,1,0,0
e76561ad-4353-46f3-8915-8900defd52a6,Smoke detector malfunctioning in production floor (Room 128),Staff reported the fungal spread in corridor near basement (room 130) at approximately 8am. Site inspection confirmed the hazard. Warning signs posted.,2025-04-08 00:00:00,Security,Bugesera Cement Works,Fire,Critical,7,0,1
abf684ee-ea4f-4d46-826d-41a0b4830b2f,Poorly adjusted chair at Station 18 in lobby (Room 179),,2025-02-18 00:00:00,Administration,Kigali Construction Ltd,Ergonomic,Medium,1,0,0
94fdea4d-a81b-4462-90d4-6dc0ab1e6831,Obstacle in walkway at rooftop (Room 101),Follow-up required on the obstacle in walkway at rooftop (room 101). The severity is rated as medium due to lack of protection.,2025-09-10 00:00:00,Kitchen,Rwanda Manufacturing Co,Slip/Trip/Fall,Medium,1,0,1
7d8f67c4-07d6-48af-824f-d7b4fd854ccd,Icy patch in maintenance bay near Station 15 (Room 162),"During a walkthrough, staff noticed the icy patch in maintenance bay near station 15 (room 162). No immediate incident occurred but the potential for injury is significant.",2025-06-29 00:00:00,Maintenance,Rwanda Manufacturing Co,Slip/Trip/Fall,Low,0,1,0
36bceee6-ba5b-44ad-b08e-88f944fa0bba,Pooling of bleach near break room (Room 132),The pooling of bleach near break room (room 132) was observed during routine inspection. This presents a potential risk to staff in the department.,2023-07-29 00:00:00,Office Complex,Rwanda Manufacturing Co,Chemical,Medium,4,1,1
37328b4b-a026-4afc-821c-d95a8754b127,Exposed wire on air conditioner in storage room (Room 193),Report issued by employee. The exposed wire on air conditioner in storage room (room 193) has been reported by multiple staff members. Recommend immediate repair.,2026-04-18 00:00:00,Office Complex,Kigali Construction Ltd,Electrical,Critical,11,1,1
7020652a-ac51-4ba4-aad9-5d937c0cde21,Improper desk height for power drill in corridor (Room 147),Can someone look at this?,2024-08-05 00:00:00,Transport,Musanze Mining Corp,Ergonomic,Low,4,0,0
d089b98b-252e-4f50-8e17-db3f344ea80b,Improper desk height for ventilator in office (Room 111),Follow-up required on the improper desk height for ventilator in office (room 111). The danger is rated as medium due to proximity to staff.,2025-10-09 00:00:00,Office Complex,Musanze Mining Corp,Ergonomic,Medium,3,0,0
b05173ff-296e-4b0f-94cf-a16af7ca77b9,Cluttered floor space around computer at perimeter fence,Report issued by supervisor. The cluttered floor space around computer at perimeter fence has been reported by multiple staff members. Recommend immediate repair.,2025-07-12 00:00:00,Maintenance,Huye Power Plant,Slip/Trip/Fall,Low,3,1,0
e355b041-761c-4855-944a-d097d27b098d,Broken display on packaging unit in storage room (Room 117),"During a walkthrough, staff noticed the broken display on packaging unit in storage room (room 117). No immediate incident occurred but the potential for damage is significant.",2025-07-18 00:00:00,Packaging,Rubavu Logistics Hub,Machinery,Medium,9,0,0
cb207645-c940-4c4b-b75b-cc8ad912c968,Bacterial contamination risk in toilet near rooftop (Room 117),"During a walkthrough, staff noticed the bacterial contamination risk in toilet near rooftop (room 117). No immediate incident occurred but the potential for damage is significant.",2026-04-08 00:00:00,Storage Facility,Rubavu Logistics Hub,Biological,High,3,0,0
bf549916-34fd-423b-842b-a8682176c97b,Loose tiles in cafeteria near Station 10 (Room 141),Follow-up required on the stagnant water near main corridor causing mold growth (similar to report #1638). The risk is rated as medium due to frequency of use.,2025-10-02 00:00:00,Quality Control,RSSB Head Office,Slip/Trip/Fall,High,1,0,0
a6bc1faa-71ca-4982-8211-6a04db4d3d84,Stagnant water near basement causing Insects found,Follow-up required on the stagnant water near basement causing insects found. The severity is rated as medium due to frequency of use.,2023-12-28 00:00:00,Assembly Line,RSSB Head Office,Biological,Medium,1,0,1
1eaacfd6-c4e1-46d8-9cee-e837197780f9,Spoiled materials found in server room (Sector H),,2025-12-18 00:00:00,Assembly Line,Musanze Mining Corp,Biological,Medium,7,0,0
8311479d-7555-4b87-9bac-4a55fddbea92,Damaged power cord on server rack at south wing (Room 156),Staff reported the damaged power cord on server rack at south wing (room 156) at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2023-12-26 00:00:00,Kitchen,Kigali Construction Ltd,Electrical,Critical,0,0,1
32c4cae7-f336-4662-be8e-ccd158f62956,Fumes from resin near assembly line (Room 162),Staff reported the fumes from resin near assembly line (room 162) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2025-08-21 00:00:00,Maintenance,Rubavu Logistics Hub,Chemical,High,4,0,1
c3c33933-5070-44cc-b026-ccd0e26b364a,Blocked emergency route in rear exit (Room 194),Can someone look at this?,2025-10-01 00:00:00,Kitchen,Kigali Construction Ltd,Fire,Critical,12,0,0
504543a2-82cb-445f-9f85-0d6cfd557b3e,Improper storage of degreaser in toilet (Room 107),"During a walkthrough, staff noticed the improper storage of degreaser in toilet (room 107). No immediate incident occurred but the potential for harm is significant.",2026-05-01 00:00:00,Warehouse,Rwanda Manufacturing Co,Chemical,Medium,1,0,1
d0ee1000-aaa7-44b9-bc13-076cf6b9d079,Strange noise from forklift at east wing (Room 115),"During a walkthrough, staff noticed the flickering lights in receiving dock near hoist. No immediate incident occurred but the potential for injury is significant.",2024-03-13 00:00:00,Quality Control,Rubavu Logistics Hub,Machinery,High,3,0,1
ed252201-1e77-40ed-b2cf-15fbd1ef4e4e,Flickering lights in north entrance near hoist,Staff reported the flickering lights in north entrance near hoist at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2025-04-08 00:00:00,Sanitation,Musanze Mining Corp,Electrical,Critical,1,0,1
970c8b25-740c-46e3-ab12-c678fd4d2064,Damaged power cord on transformer at loading bay (Room 159),Follow-up required on the damaged power cord on transformer at loading bay (room 159). The severity is rated as critical due to proximity to staff.,2026-11-15 00:00:00,Laboratory,Rwanda Manufacturing Co,Electrical,Critical,1,1,1
778b7a0d-85af-4808-afa1-9b760dcb0f52,Flickering lights in loading bay near server rack,Report issued by employee. The flickering lights in loading bay near server rack has been reported by multiple staff members. Recommend review by safety team.,2023-03-12 00:00:00,Kitchen,Nyagatare Cattle Ranch,Electrical,High,3,1,1
ec727afa-7a2b-4fa9-ab84-d9533f332c94,Blocked emergency route in north entrance (Room 118),Follow-up required on the blocked emergency route in north entrance (room 118). The danger is rated as critical due to frequency of use.,2023-09-06 00:00:00,Loading Bay,Bugesera Cement Works,Fire,Critical,8,0,1
ce04e036-cb8f-4479-9c47-28a1cbe5d532,Blocked emergency route in rooftop (Zone 1),Follow-up required on the blocked emergency route in rooftop (zone 1). The danger is rated as high due to frequency of use.,2025-10-06 00:00:00,Loading Bay,Muhanga Agro-Processing,Fire,High,5,0,0
557ae9b9-a4c1-4578-a8e5-bd32899a737d,Biological waste disposal issue in loading dock (Room 105),This has been like this for weeks.,2023-04-10 00:00:00,Production,Muhanga Agro-Processing,Biological,Low,1,0,0
70c1af8a-10de-4d04-95c5-e24efcc0282d,Spilled chlorine around front gate (Room 123),This has been like this for weeks.,2025-12-08 00:00:00,Storage Facility,Musanze Mining Corp,Chemical,Critical,0,0,0
df602581-4e14-44da-9c59-4ca322cbba13,Improperly stored acids near office (Room 116),I'm concerned about this.,2024-01-31 00:00:00,Production,RSSB Head Office,Chemical,Critical,5,0,1
89a3a09f-b41c-4a76-a33a-d4fc19448ea7,Damaged power cord on transformer at emergency stairs (Room 122),"During a walkthrough, staff noticed the damaged power cord on transformer at emergency stairs (room 122). No immediate incident occurred but the potential for harm is significant.",2024-04-30 00:00:00,Security,Kigali Construction Ltd,Electrical,Critical,14,0,0
f8ffa5ed-c597-45d2-b27c-1f65b4a53b14,Unpleasant odor in canteen near south wing (Zone 8),Report issued by supervisor. The unpleasant odor in canteen near south wing (zone 8) has been reported by multiple staff members. Recommend temporary closure.,2023-08-06 00:00:00,Kitchen,Muhanga Agro-Processing,Biological,Low,1,1,1
63676da4-2ce3-43b7-ba4f-54e111e9e7f6,Cluttered floor space around printer at east wing,Report issued by safety rep. The cluttered floor space around printer at east wing has been reported by multiple staff members. Recommend further assessment.,2024-05-26 00:00:00,Kitchen,Nyagatare Cattle Ranch,Slip/Trip/Fall,High,1,1,1
9eec6fb3-108d-4ccc-aef6-1393e945e73f,Blocked fire exit at east wing near break room (Room 163) (similar to report #141),Report issued by safety rep. The blocked fire exit at east wing near break room (room 163) (similar to report #141) has been reported by multiple staff members. Recommend further assessment.,2026-01-27 00:00:00,Administration,Huye Power Plant,Electrical,Critical,2,0,0
2316fb4f-74ea-4ec7-887a-801d424451ec,Awkward lifting position at south wing in loading dock (Zone 7),Staff reported the improper desk height for boiler in stairwell (zone 9) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2023-03-24 00:00:00,Maintenance,Kigali Construction Ltd,Ergonomic,High,0,0,0
8ead5225-751b-4a02-ae96-1873c03d33c1,Faulty fire extinguisher in assembly area (Room 110),"During a walkthrough, staff noticed the faulty fire extinguisher in assembly area (room 110). No immediate incident occurred but the potential for damage is significant.",2023-04-01 00:00:00,Assembly Line,Rubavu Logistics Hub,Fire,High,1,1,0
dbc492a3-998e-4b15-b9f1-6654fa901415,Fumes from solvents near Station 3 (Room 177),The fumes from solvents near station 3 (room 177) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-05-02 00:00:00,Assembly Line,Huye Power Plant,Chemical,High,0,0,0
ad6ba123-a7a2-4c1b-84d0-6b7919a76def,Unsafe operation of motor in break room (Zone 13),Report issued by safety rep. The unsafe operation of motor in break room (zone 13) has been reported by multiple staff members. Recommend immediate repair.,2024-05-06 00:00:00,Assembly Line,Nyagatare Cattle Ranch,Machinery,Critical,5,0,1
95e1b88d-c95b-4701-a718-277a9a2338ef,Faulty filter on generator near reception,Follow-up required on the faulty filter on generator near reception. The severity is rated as high due to lack of protection.,2024-08-19 00:00:00,Workshop,RSSB Head Office,Machinery,High,0,0,1
55bd6115-de94-48cf-8273-3f9a7d238f1b,Repetitive strain risk operating hand truck at checkout counter,,2024-12-27 00:00:00,Quality Control,Musanze Mining Corp,Ergonomic,Medium,3,0,0
0fc4fb50-8547-40d4-bd2a-c78928ce8323,Unpleasant odor in canteen near north entrance (Sector H),The unpleasant odor in canteen near north entrance (sector h) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-02-19 00:00:00,Sanitation,RSSB Head Office,Biological,Low,7,1,1
34c69e2f-2c1a-49de-97d3-d37182f6bf46,Improper desk height for grinder in canteen (Room 191),Report issued by employee. The improper desk height for grinder in canteen (room 191) has been reported by multiple staff members. Recommend review by safety team.,2025-06-01 00:00:00,Office Complex,Rwanda Manufacturing Co,Ergonomic,Low,0,1,0
0c8afe6b-857e-416a-a6d6-de479640f2a5,Obstacle in walkway at rooftop (Room 158),Report issued by employee. The obstacle in walkway at rooftop (room 158) has been reported by multiple staff members. Recommend temporary closure.,2024-01-03 00:00:00,Production,Muhanga Agro-Processing,Slip/Trip/Fall,High,0,0,0
f29ae95b-d1a9-49fc-b039-d44c477f6961,Improper storage of acids in cafeteria (Room 191),Staff reported the improper storage of acids in cafeteria (room 191) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2025-09-15 00:00:00,Transport,Rwanda Manufacturing Co,Chemical,Critical,5,0,1
8fcf576d-014e-48c6-8b55-55c4598326b0,Flickering lights in basement near coffee maker,"During a walkthrough, staff noticed the flickering lights in basement near coffee maker. No immediate incident occurred but the potential for injury is significant.",2024-01-24 00:00:00,Office Complex,Rwanda Manufacturing Co,Electrical,Critical,1,0,1
222a94f3-b4f6-44b2-85af-48afa2cdcdaa,Spoiled materials found in office (Room 103),"During a walkthrough, staff noticed the spoiled materials found in office (room 103). No immediate incident occurred but the potential for harm is significant.",2025-06-26 00:00:00,Quality Control,Nyagatare Cattle Ranch,Biological,Low,7,0,0
65f4b9cf-59e0-40ab-9971-47acda7ebe02,Spilled liquid in break room near Station 19 (Room 149),Staff reported the spilled liquid in break room near station 19 (room 149) at approximately 4pm. Site inspection confirmed the hazard. Warning signs posted.,2023-12-24 00:00:00,Packaging,Rwanda Manufacturing Co,Slip/Trip/Fall,Low,11,1,0
f94632ec-420e-416e-a10f-9ca2f585400c,Stagnant water near main lobby causing Pest infestation,This has been like this for weeks.,2026-05-01 00:00:00,Administration,RSSB Head Office,Biological,High,1,0,0
3c8c0106-c1ed-46c6-88f3-7749f90915fe,Blocked emergency route in receiving dock (Room 101) (similar to report #1827),I'm concerned about this.,2025-05-07 00:00:00,Storage Facility,Rwanda Manufacturing Co,Fire,Critical,12,0,0
54a73038-e145-40fb-929c-adb448e26b49,Cluttered floor space around server rack at front gate,"During a walkthrough, staff noticed the cluttered floor space around server rack at front gate. No immediate incident occurred but the potential for harm is significant.",2023-03-27 00:00:00,Office Complex,Bugesera Cement Works,Slip/Trip/Fall,Medium,6,0,1
2767bbf8-4dbd-4dee-92a5-adf93d62a4fd,Obstacle in walkway at perimeter fence (Room 146),"During a walkthrough, staff noticed the obstacle in walkway at perimeter fence (room 146). No immediate incident occurred but the potential for harm is significant.",2026-02-22 00:00:00,Maintenance,Huye Power Plant,Slip/Trip/Fall,High,4,1,0
a6a720ad-66eb-4152-82d8-b2f41c8f9e85,Biological waste disposal issue in lobby (Room 124),This has been like this for weeks.,2025-07-30 00:00:00,Warehouse,Musanze Mining Corp,Biological,Low,1,0,0
c6c10ef1-205e-48c1-9fdd-7089f86054bd,Faulty fire extinguisher in warehouse (Room 172),Staff reported the faulty fire extinguisher in warehouse (room 172) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2023-10-14 00:00:00,Warehouse,Rubavu Logistics Hub,Fire,High,0,1,0
661112c6-04a7-4c92-978a-115472765979,Repetitive strain risk operating welding machine at Station 9,Follow-up required on the repetitive strain risk operating welding machine at station 9. The danger is rated as low due to exposure levels.,2023-10-03 00:00:00,Transport,Musanze Mining Corp,Ergonomic,Low,2,0,0
c1f81d96-98d5-42e2-96a7-7b4c5ec55e4b,Strange noise from forklift at service elevator (Room 128),Report issued by employee. The strange noise from forklift at service elevator (room 128) has been reported by multiple staff members. Recommend further assessment.,2023-06-05 00:00:00,Sanitation,Musanze Mining Corp,Machinery,High,6,0,0
613f3c00-2e37-4d27-9cff-cbd3523d184f,Cluttered floor space around microwave at main lobby,Staff reported the cluttered floor space around microwave at main lobby at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2024-04-19 00:00:00,Office Complex,Rwanda Manufacturing Co,Slip/Trip/Fall,Low,1,0,0
a0c65ffc-52e8-41b6-9b9f-1f37e2148855,Exposed pipe on forklift at main corridor (Room 151),Report issued by safety rep. The exposed pipe on forklift at main corridor (room 151) has been reported by multiple staff members. Recommend immediate repair.,2023-12-12 00:00:00,Laboratory,RSSB Head Office,Machinery,High,1,0,1
7b8ab094-991f-4f2a-8924-b87e799b4647,Fumes from acids near Station 2 (Room 167),"During a walkthrough, staff noticed the fumes from acids near station 2 (room 167). No immediate incident occurred but the potential for damage is significant.",2024-06-19 00:00:00,Transport,Huye Power Plant,Chemical,Critical,8,0,1
969cdc7f-ff28-4788-8a10-409dab839759,Wet floor in maintenance bay near workbench (Room 180),Follow-up required on the wet floor in maintenance bay near workbench (room 180). The severity is rated as low due to proximity to staff.,2024-09-23 00:00:00,Loading Bay,Bugesera Cement Works,Slip/Trip/Fall,Low,7,0,0
0b802860-61bc-47bc-b3af-c6659b71d220,Accumulated flammable material near welding machine (Room 190),The accumulated flammable material near welding machine (room 190) was observed during routine inspection. This presents a potential risk to staff in the area.,2025-12-04 00:00:00,Administration,Muhanga Agro-Processing,Fire,Critical,1,0,0
818df493-87ce-4c08-b98a-e384c2d49f73,Loose carpet in corridor near receiving dock (Room 176),"During a walkthrough, staff noticed the loose carpet in corridor near receiving dock (room 176). No immediate incident occurred but the potential for injury is significant.",2025-10-08 00:00:00,Security,Gasabo Textile Factory,Slip/Trip/Fall,Low,4,0,0
0762db34-d0f6-42ea-a31a-574a5f6ac2b2,Improper desk height for printer in cafeteria (Room 161),Staff reported the improper desk height for printer in cafeteria (room 161) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2023-11-13 00:00:00,Assembly Line,Huye Power Plant,Ergonomic,Low,3,0,0
d79c6273-1a6c-42e5-b7d6-46c61ae30820,Biological waste disposal issue in loading dock (Room 115),,2024-05-21 00:00:00,Maintenance,Rubavu Logistics Hub,Biological,Medium,5,0,0
49181074-552c-4d65-a371-172c487379f8,Accumulated flammable material near coffee maker (Room 130),Follow-up required on the accumulated flammable material near coffee maker (room 130). The severity is rated as critical due to exposure levels.,2026-07-21 00:00:00,Office Complex,Kigali Construction Ltd,Fire,Critical,0,0,1
360384c7-db1e-42d2-90de-fdc396a49d76,Improper desk height for server rack in office (Room 125),Staff reported the improper desk height for server rack in office (room 125) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2023-03-18 00:00:00,Quality Control,RSSB Head Office,Ergonomic,High,2,1,1
812e69fe-498e-43cd-aca3-ac78dfb0846d,Poorly adjusted chair at Station 8 in office (Room 162),Follow-up required on the poorly adjusted chair at station 8 in office (room 162). The danger is rated as high due to frequency of use.,2026-04-08 00:00:00,Quality Control,Huye Power Plant,Ergonomic,High,0,0,0
df78d9c8-ed24-454b-97d1-8f65f35e394d,Exposed connector on CNC machine at west exit (Room 120),Follow-up required on the exposed connector on cnc machine at west exit (room 120). The severity is rated as medium due to exposure levels.,2024-05-13 00:00:00,Kitchen,Huye Power Plant,Machinery,Medium,0,0,0
e03806e6-9b72-45fa-bafb-7920b7b8da2b,Smoke detector malfunctioning in toilet (Room 135),"During a walkthrough, staff noticed the smoke detector malfunctioning in toilet (room 135). No immediate incident occurred but the potential for injury is significant.",2025-09-26 00:00:00,Security,Muhanga Agro-Processing,Fire,High,1,0,1
879722eb-a78b-493e-a5ff-414098b5924e,Poorly adjusted chair at Station 7 in canteen (Room 145),Report issued by safety rep. The poorly adjusted chair at station 7 in canteen (room 145) has been reported by multiple staff members. Recommend review by safety team.,2023-05-06 00:00:00,Laboratory,RSSB Head Office,Ergonomic,Medium,0,1,0
4e47ac86-cb50-44d9-8af8-ce49d9ec89cc,Damaged power cord on shredder at rear exit (Room 113),The damaged power cord on shredder at rear exit (room 113) was observed during routine inspection. This presents a potential risk to staff in the building.,2024-10-25 00:00:00,Office Complex,Rubavu Logistics Hub,Electrical,High,13,0,1
c4b0e080-081b-4fe7-988f-990d9273d0ee,Stagnant water near rear exit causing Unpleasant odor,Staff reported the stagnant water near rear exit causing unpleasant odor at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2026-05-03 00:00:00,Transport,Gasabo Textile Factory,Biological,Medium,8,1,1
